port_unlocode,move_type,ship_mmsi,ship_imo,date_utc,load_status,port_operation,draught,terminal_id,berth_id
RUNVS,departure,248851000,9793997,2021-12-21T13:40:00Z,partially_laden,load,12.6,NA,NA
RUULU,departure,566579000,9725639,2021-12-21T12:17:00Z,fully_laden,load,10.6,NA,NA
RUAZO,departure,273331580,9683714,2021-12-21T11:58:00Z,fully_laden,none,4,NA,NA
RUPRI,departure,538005404,9691735,2021-12-21T11:50:00Z,fully_laden,load,11.3,NA,NA
RUDUD,departure,273357330,9585273,2021-12-21T10:03:00Z,fully_laden,none,9,NA,NA
RUULU,departure,240547000,9305611,2021-12-21T08:39:00Z,fully_laden,load,14.4,NA,NA
RUTAG,departure,273329070,9599353,2021-12-21T07:55:00Z,fully_laden,load,4.6,NA,NA
RUPRI,departure,257031550,9817470,2021-12-21T07:06:00Z,fully_laden,load,14.3,NA,NA
RUMMK,departure,273454890,9299161,2021-12-21T06:26:00Z,fully_laden,none,7.5,NA,NA
RUDKA,departure,209595000,9301407,2021-12-21T04:44:00Z,fully_laden,load,14.1,NA,NA
RUPRI,departure,218057000,9380477,2021-12-21T03:15:00Z,fully_laden,load,10.2,NA,NA
RUVYS,departure,240730000,9307827,2021-12-21T02:30:00Z,fully_laden,load,12.5,NA,NA
RUULU,departure,538006357,9722596,2021-12-21T00:28:00Z,fully_laden,load,12.8,NA,NA
RUAZO,departure,273356420,9598373,2021-12-20T23:16:00Z,fully_laden,load,3.9,NA,NA
RUKZP,departure,273350660,9640554,2021-12-20T21:57:00Z,partially_laden,none,3.3,NA,NA
RUVVO,departure,273342530,8914855,2021-12-20T20:11:00Z,fully_laden,load,7.3,NA,NA
RUTMR,departure,273352260,9612909,2021-12-20T19:43:00Z,fully_laden,load,4.1,NA,NA
RUROV,departure,273331580,9683714,2021-12-20T19:43:00Z,fully_laden,none,3.7,NA,NA
RUKOZ,departure,636015564,9610808,2021-12-20T18:43:00Z,fully_laden,load,13.4,NA,NA
RUAZO,departure,273352450,9640504,2021-12-20T17:26:00Z,partially_laden,none,3.4,NA,NA
RUVVO,departure,273340490,9000235,2021-12-20T16:41:00Z,fully_laden,none,7.6,NA,NA
RUULU,departure,538005178,9686766,2021-12-20T15:26:00Z,fully_laden,load,11.5,NA,NA
RUPRI,departure,228079600,9587843,2021-12-20T14:40:00Z,fully_laden,load,11.1,NA,NA
RUBLT,departure,215872000,9221786,2021-12-20T13:52:00Z,fully_laden,none,6.9,NA,NA
RUAZO,departure,273387430,9637961,2021-12-20T12:46:00Z,fully_laden,load,4.1,NA,NA
RUAZO,departure,273352320,9598361,2021-12-20T12:29:00Z,fully_laden,load,3.8,NA,NA
RUPRI,departure,636014355,9511533,2021-12-20T11:32:00Z,fully_laden,load,14.4,NA,NA
RUAZO,departure,273433790,9340881,2021-12-20T11:27:00Z,fully_laden,load,3.6,NA,NA
RUULU,departure,249998000,9779953,2021-12-20T10:58:00Z,fully_laden,load,14.4,NA,NA
RUVVO,departure,538007496,9226009,2021-12-20T09:58:00Z,fully_laden,load,9.1,NA,NA
RUTUA,departure,538009661,9308132,2021-12-20T09:47:00Z,partially_laden,none,8.4,NA,NA
RUTAG,departure,273398850,9838864,2021-12-20T08:18:00Z,fully_laden,load,4.4,NA,NA
RUVYS,departure,636014353,9511387,2021-12-20T07:56:00Z,partially_laden,load,12.6,NA,NA
RUNVS,departure,255806172,9319870,2021-12-20T07:38:00Z,fully_laden,load,11.7,NA,NA
RUYEY,departure,273342520,9421958,2021-12-20T07:36:00Z,fully_laden,load,3.8,NA,NA
RUTMR,departure,273359390,9645102,2021-12-20T07:28:00Z,fully_laden,load,4.2,NA,NA
RUNVS,departure,636014308,9421960,2021-12-20T02:29:00Z,fully_laden,load,15.4,NA,NA
RUNVS,departure,247391300,9314844,2021-12-20T01:05:00Z,fully_laden,load,10.7,NA,NA
RUULU,departure,248962000,9856622,2021-12-19T21:42:00Z,fully_laden,load,11.6,NA,NA
RUNVS,departure,241735000,9893008,2021-12-19T21:40:00Z,fully_laden,load,14,NA,NA
RUPRI,departure,538005402,9688386,2021-12-19T21:03:00Z,fully_laden,load,11.2,NA,NA
RULED,departure,273353180,9645047,2021-12-19T20:12:00Z,fully_laden,load,4.3,NA,NA
RUMCX,departure,273445330,9289001,2021-12-19T19:45:00Z,partially_laden,discharge,3.2,NA,NA
RUULU,departure,538007132,9319882,2021-12-19T19:37:00Z,fully_laden,load,13.6,NA,NA
RUNVS,departure,538008864,9308948,2021-12-19T18:21:00Z,fully_laden,load,13.6,NA,NA
RUPRI,departure,257861000,9305556,2021-12-19T17:06:00Z,fully_laden,load,14.2,NA,NA
RUKOZ,departure,413848000,9846005,2021-12-19T16:44:00Z,fully_laden,load,14.2,NA,NA
RUTAM,departure,258028000,9290608,2021-12-19T14:17:00Z,partially_laden,discharge,8.7,NA,NA
RUPRI,departure,209294000,9334571,2021-12-19T12:56:00Z,fully_laden,load,13.9,NA,NA
RUMMK,departure,273454890,9299161,2021-12-19T12:05:00Z,fully_laden,none,7.5,NA,NA
RULED,departure,211822000,9352298,2021-12-19T11:59:00Z,fully_laden,load,9.9,NA,NA
RUULU,departure,538006771,9703320,2021-12-19T11:46:00Z,fully_laden,load,14.5,NA,NA
RUULU,departure,538004371,9482562,2021-12-19T09:41:00Z,fully_laden,load,10.5,NA,NA
RUKOZ,departure,538005006,9440538,2021-12-19T07:25:00Z,fully_laden,load,13.9,NA,NA
RUMMK,departure,273454890,9299161,2021-12-19T06:26:00Z,fully_laden,none,7.5,NA,NA
RUNVS,departure,311000277,9696761,2021-12-19T05:57:00Z,fully_laden,load,13.8,NA,NA
RUNVS,departure,636016464,9321847,2021-12-19T05:54:00Z,fully_laden,load,12.6,NA,NA
RUNVS,departure,248902000,9379612,2021-12-19T02:58:00Z,fully_laden,load,13.3,NA,NA
RUAZO,departure,273331580,9683714,2021-12-19T02:54:00Z,fully_laden,none,3.7,NA,NA
RUVVO,departure,273350980,9038969,2021-12-19T02:41:00Z,partially_laden,load,7,NA,NA
RUARH,departure,212097000,9384435,2021-12-19T01:54:00Z,fully_laden,load,9.2,NA,NA
RUTMR,departure,273358860,9640566,2021-12-19T01:36:00Z,fully_laden,load,4.2,NA,NA
RUULU,departure,256791000,9435313,2021-12-19T00:17:00Z,fully_laden,load,6.9,NA,NA
RUNVS,departure,636020714,9340104,2021-12-18T23:36:00Z,fully_laden,load,10.3,NA,NA
RUYEY,departure,273336920,9435351,2021-12-18T22:48:00Z,fully_laden,load,4.3,NA,NA
RUTUA,departure,305496000,9306653,2021-12-18T22:03:00Z,fully_laden,load,11.3,NA,NA
RULED,departure,215782000,9288734,2021-12-18T21:28:00Z,partially_laden,load,10.4,NA,NA
RUULU,departure,218019000,9352315,2021-12-18T21:05:00Z,fully_laden,load,10.2,NA,NA
RUNVS,departure,273359180,9621558,2021-12-18T20:19:00Z,fully_laden,load,4.2,NA,NA
RUTMR,departure,273359560,9640542,2021-12-18T19:19:00Z,fully_laden,load,4.2,NA,NA
RUAZO,departure,273433680,9300350,2021-12-18T18:48:00Z,fully_laden,load,3.7,NA,NA
RUAZO,departure,273355450,9640530,2021-12-18T17:42:00Z,fully_laden,load,4,NA,NA
NA,departure,436000393,9323091,2021-12-18T17:40:00Z,fully_laden,load,6.5,NA,NA
RUAZO,departure,273353260,9612911,2021-12-18T17:31:00Z,fully_laden,load,3.9,NA,NA
RUPRI,departure,538007533,9327360,2021-12-18T14:19:00Z,fully_laden,load,11,NA,NA
RUPRI,departure,538006621,9726580,2021-12-18T12:26:00Z,fully_laden,load,14.5,NA,NA
RUNVS,departure,271002613,9404950,2021-12-18T12:09:00Z,fully_laden,load,16.2,NA,NA
RUKOZ,departure,538008474,9410894,2021-12-18T10:39:00Z,fully_laden,load,14,NA,NA
RUYEY,departure,273331440,9645982,2021-12-18T10:12:00Z,fully_laden,load,4.2,NA,NA
RULED,departure,273426280,9151890,2021-12-18T10:05:00Z,fully_laden,load,7.6,NA,NA
RUTAM,departure,374124000,9260275,2021-12-18T05:41:00Z,partially_laden,none,7.8,NA,NA
RUNVS,departure,256210000,9301897,2021-12-18T04:13:00Z,fully_laden,load,9.8,NA,NA
RUNVS,departure,636014972,9452880,2021-12-17T22:55:00Z,partially_laden,load,12.5,NA,NA
RUPRI,departure,215743000,9388364,2021-12-17T21:56:00Z,fully_laden,load,14.9,NA,NA
RUAZO,departure,273445480,9313589,2021-12-17T20:53:00Z,fully_laden,load,3.6,NA,NA
RUVYS,departure,636093012,9352195,2021-12-17T19:13:00Z,fully_laden,load,10.7,NA,NA
RUNVS,departure,238250000,9334727,2021-12-17T18:55:00Z,fully_laden,load,12.3,NA,NA
RUTAG,departure,273343600,8727953,2021-12-17T18:33:00Z,fully_laden,load,4.1,NA,NA
RUNVS,departure,273371330,9418509,2021-12-17T17:50:00Z,fully_laden,none,7,NA,NA
RUTUA,departure,636016017,9607631,2021-12-17T17:18:00Z,partially_laden,load,9,NA,NA
NA,departure,273391160,9759939,2021-12-17T17:07:00Z,fully_laden,none,9.1,NA,NA
NA,departure,436000032,9323106,2021-12-17T17:02:00Z,fully_laden,load,6.5,NA,NA
RUULU,departure,538009200,9893058,2021-12-17T16:07:00Z,fully_laden,load,14.3,NA,NA
RUROV,departure,273433680,9300350,2021-12-17T15:49:00Z,partially_laden,none,2.9,NA,NA
RUNVS,departure,636016127,9457608,2021-12-17T15:20:00Z,fully_laden,load,12.9,NA,NA
RUROV,departure,273355680,9645061,2021-12-17T14:57:00Z,fully_laden,load,3.8,NA,NA
RUAZO,departure,273352320,9598361,2021-12-17T14:45:00Z,partially_laden,none,3.1,NA,NA
RUPRI,departure,477669300,9261657,2021-12-17T14:14:00Z,fully_laden,load,10.2,NA,NA
RUAZO,departure,636093049,9575333,2021-12-17T14:06:00Z,partially_laden,load,4,NA,NA
RUDKA,departure,209595000,9301407,2021-12-17T13:21:00Z,partially_laden,none,9.2,NA,NA
RUBLT,departure,248891000,9268239,2021-12-17T12:39:00Z,fully_laden,none,6.6,NA,NA
RUNVS,departure,563082100,9831062,2021-12-17T11:27:00Z,fully_laden,load,13.3,NA,NA
RUSTY,departure,248891000,9268239,2021-12-17T11:25:00Z,fully_laden,load,6.6,NA,NA
RUVYS,departure,241372000,9723291,2021-12-17T10:48:00Z,fully_laden,load,10.5,NA,NA
RUULU,departure,538009201,9893060,2021-12-17T09:43:00Z,fully_laden,load,14.6,NA,NA
RUYEY,departure,273353340,9602825,2021-12-17T07:51:00Z,fully_laden,load,4.4,NA,NA
RUNVS,departure,538005372,9263174,2021-12-17T07:42:00Z,fully_laden,load,10.9,NA,NA
RUNVS,departure,240633000,9338917,2021-12-17T06:24:00Z,fully_laden,load,12.8,NA,NA
RUULU,departure,241294000,9644237,2021-12-17T03:40:00Z,fully_laden,load,11.2,NA,NA
RUNVS,departure,311001043,9900007,2021-12-17T02:20:00Z,fully_laden,load,16.1,NA,NA
RUNVS,departure,248033000,9391945,2021-12-17T00:18:00Z,partially_laden,load,10,NA,NA
RUMMK,departure,273454890,9299161,2021-12-16T23:27:00Z,fully_laden,none,7.5,NA,NA
RUNVS,departure,538005254,9457907,2021-12-16T22:06:00Z,fully_laden,load,15.6,NA,NA
RUPRI,departure,538007532,9327384,2021-12-16T21:34:00Z,fully_laden,load,11.1,NA,NA
RUTUA,departure,273356360,9624304,2021-12-16T21:14:00Z,fully_laden,load,4.5,NA,NA
RUKZP,departure,273342180,9683738,2021-12-16T20:37:00Z,fully_laden,load,4.1,NA,NA
RUNVS,departure,636014902,9315800,2021-12-16T18:45:00Z,fully_laden,load,10.8,NA,NA
RUTMR,departure,273332580,9683726,2021-12-16T17:40:00Z,fully_laden,load,4.2,NA,NA
RUULU,departure,238019000,9796743,2021-12-16T17:18:00Z,fully_laden,load,15,NA,NA
RUPRI,departure,538003913,9470959,2021-12-16T17:13:00Z,fully_laden,load,11,NA,NA
RUPRI,departure,249997000,9779965,2021-12-16T16:34:00Z,fully_laden,load,14.3,NA,NA
RUNVS,departure,273351320,9598359,2021-12-16T15:06:00Z,fully_laden,load,3.7,NA,NA
RUKOZ,departure,564870000,9402328,2021-12-16T13:35:00Z,fully_laden,load,14.4,NA,NA
RUTAG,departure,273329070,9599353,2021-12-16T13:12:00Z,fully_laden,load,4.6,NA,NA
RUYEY,departure,273355910,9560936,2021-12-16T11:52:00Z,fully_laden,load,4.3,NA,NA
RUMCX,departure,273445330,9289001,2021-12-16T10:53:00Z,partially_laden,discharge,3.2,NA,NA
RUPRI,departure,235108529,9683049,2021-12-16T10:07:00Z,fully_laden,load,14.9,NA,NA
RULED,departure,231670000,9263382,2021-12-16T08:34:00Z,fully_laden,load,8.7,NA,NA
RUULU,departure,311000232,9723007,2021-12-16T08:09:00Z,fully_laden,load,10.1,NA,NA
RUNJK,departure,215283000,9437658,2021-12-16T08:07:00Z,fully_laden,load,12.5,NA,NA
RUAZO,departure,273433590,9328663,2021-12-16T06:49:00Z,fully_laden,load,3.8,NA,NA
RUYEY,departure,273385070,9749130,2021-12-16T04:33:00Z,fully_laden,load,4.1,NA,NA
RUAZO,departure,273333670,9645114,2021-12-16T04:17:00Z,fully_laden,load,3.7,NA,NA
RUNVS,departure,538007825,9773765,2021-12-16T03:56:00Z,fully_laden,load,13.5,NA,NA
RUAZO,departure,273433680,9300350,2021-12-16T03:45:00Z,partially_laden,none,2.9,NA,NA
RUNVS,departure,477144300,9408762,2021-12-16T01:48:00Z,fully_laden,load,12.9,NA,NA
RUBLT,departure,248891000,9268239,2021-12-16T01:19:00Z,partially_laden,none,5.1,NA,NA
RUNVS,departure,273415140,9164512,2021-12-16T01:11:00Z,fully_laden,none,8.8,NA,NA
RUAZO,departure,273331580,9683714,2021-12-15T23:27:00Z,fully_laden,load,3.7,NA,NA
RUTMR,departure,273358170,9645011,2021-12-15T22:58:00Z,fully_laden,none,4.2,NA,NA
RUNVS,departure,247430200,9644433,2021-12-15T21:39:00Z,fully_laden,load,10.8,NA,NA
RUTUA,departure,273371330,9418509,2021-12-15T20:45:00Z,fully_laden,none,7,NA,NA
RUTAG,departure,273376900,9735139,2021-12-15T20:42:00Z,fully_laden,load,4.1,NA,NA
RULED,departure,211409100,9255488,2021-12-15T20:00:00Z,fully_laden,load,10.9,NA,NA
RUPRI,departure,211881000,9352303,2021-12-15T19:10:00Z,fully_laden,load,10,NA,NA
RUKOZ,departure,563026800,9782613,2021-12-15T18:30:00Z,fully_laden,load,13.7,NA,NA
RULED,departure,273358390,9645097,2021-12-15T17:28:00Z,fully_laden,load,4.2,NA,NA
RUPRI,departure,538005401,9686883,2021-12-15T15:32:00Z,fully_laden,load,11.2,NA,NA
RUNVS,departure,247393700,9314856,2021-12-15T15:12:00Z,fully_laden,load,10.7,NA,NA
RUKZP,departure,273352260,9612909,2021-12-15T14:53:00Z,fully_laden,load,4.2,NA,NA
RUNVS,departure,229882000,9314820,2021-12-15T14:16:00Z,fully_laden,load,10.1,NA,NA
RUULU,departure,636018688,9826732,2021-12-15T13:58:00Z,fully_laden,load,14.2,NA,NA
RUBLT,departure,266421000,9428073,2021-12-15T13:12:00Z,fully_laden,none,9.3,NA,NA
RUNVS,departure,636014278,9411185,2021-12-15T13:10:00Z,fully_laden,load,12.4,NA,NA
RUSTY,departure,266421000,9428073,2021-12-15T11:57:00Z,fully_laden,load,9.3,NA,NA
RUVVO,departure,273432830,9105140,2021-12-15T11:50:00Z,fully_laden,load,8.6,NA,NA
RUYEY,departure,423501100,9821471,2021-12-15T09:27:00Z,fully_laden,load,4.3,NA,NA
RUNVS,departure,240653000,9304617,2021-12-15T09:22:00Z,fully_laden,load,15,NA,NA
RUNVS,departure,241701000,9868168,2021-12-15T08:35:00Z,fully_laden,load,16.3,NA,NA
RUNVS,departure,636021258,9306641,2021-12-15T07:56:00Z,fully_laden,load,11.7,NA,NA
NA,departure,273212310,9837547,2021-12-15T07:18:00Z,fully_laden,none,9.2,NA,NA
RUULU,departure,636016699,9577044,2021-12-15T05:41:00Z,fully_laden,load,14,NA,NA
RUPRI,departure,636020062,9288722,2021-12-15T05:23:00Z,fully_laden,load,13.9,NA,NA
RUVYS,departure,538005538,9706425,2021-12-15T04:59:00Z,fully_laden,load,12.9,NA,NA
RUULU,departure,538005356,9273351,2021-12-15T01:56:00Z,fully_laden,load,11.2,NA,NA
RUNVS,departure,312119000,9114610,2022-03-15T21:59:00Z,fully_laden,load,9.8,NA,NA
RUNVS,departure,518100278,9197882,2022-03-15T20:32:00Z,fully_laden,load,9.8,NA,NA
RUVNN,departure,441686000,9553206,2022-03-15T18:39:00Z,fully_laden,none,14.4,NA,NA
RUNVS,departure,419000124,9231004,2022-03-15T15:22:00Z,fully_laden,load,13,NA,NA
RUVYP,departure,351250000,9557226,2022-03-15T15:13:00Z,fully_laden,load,10.2,NA,NA
RUSTY,departure,414718000,9663702,2022-03-15T12:35:00Z,fully_laden,load,9.5,NA,NA
RUULU,departure,636017523,9426049,2022-03-15T11:55:00Z,fully_laden,load,14.4,NA,NA
RUPSE,departure,477264800,9515553,2022-03-15T11:20:00Z,fully_laden,load,8.9,NA,NA
RUVNN,departure,441686000,9553206,2022-03-15T07:59:00Z,fully_laden,load,14.4,NA,NA
RUVYP,departure,636012294,9222742,2022-03-15T07:37:00Z,fully_laden,load,15.5,NA,NA
RUNJK,departure,441482000,9111943,2022-03-15T06:17:00Z,fully_laden,load,9.5,NA,NA
RUVYP,departure,373689000,9860544,2022-03-15T02:44:00Z,fully_laden,load,14.5,NA,NA
RUVYS,departure,538009299,9727118,2022-03-15T01:36:00Z,fully_laden,load,11.7,NA,NA
RULED,departure,636020125,9771030,2022-03-14T22:11:00Z,fully_laden,load,10.8,NA,NA
RUVYP,departure,354531000,9626572,2022-03-14T15:19:00Z,fully_laden,load,12.8,NA,NA
RUNVS,departure,511826000,9146819,2022-03-14T14:39:00Z,fully_laden,load,10.7,NA,NA
RUROV,departure,613003714,8726155,2022-03-14T08:56:00Z,fully_laden,load,3.8,NA,NA
RUVYP,departure,356567000,9815305,2022-03-14T07:15:00Z,fully_laden,load,7.4,NA,NA
RUNVS,departure,636019558,9363883,2022-03-14T02:57:00Z,fully_laden,load,9.2,NA,NA
RUULU,departure,248110000,9286621,2022-03-14T02:48:00Z,fully_laden,load,13.9,NA,NA
RUNJK,departure,440102000,9657026,2022-03-13T16:55:00Z,fully_laden,load,9.1,NA,NA
RUULU,departure,215384000,9720263,2022-03-13T14:48:00Z,fully_laden,load,10.9,NA,NA
RUAZO,departure,273458830,8033089,2022-03-13T12:07:00Z,fully_laden,none,3.8,NA,NA
RUNVS,departure,667001738,9085675,2022-03-13T03:12:00Z,fully_laden,load,9.2,NA,NA
RUMMK,departure,248515000,9799783,2022-03-13T02:14:00Z,fully_laden,load,14.2,NA,NA
RUNVS,departure,256910000,9480277,2022-03-13T02:01:00Z,fully_laden,load,8.6,NA,NA
RUNJK,departure,441192000,9187368,2022-03-13T01:53:00Z,partially_laden,load,7.9,NA,NA
RUYEY,departure,273458830,8033089,2022-03-12T22:19:00Z,fully_laden,none,3.8,NA,NA
RUULU,departure,238249000,9384502,2022-03-12T19:37:00Z,fully_laden,load,12.7,NA,NA
RUVYP,departure,636015386,9468231,2022-03-12T19:27:00Z,fully_laden,load,11.2,NA,NA
RUNVS,departure,622121421,9077903,2022-03-12T19:06:00Z,fully_laden,load,12.6,NA,NA
RUNVS,departure,370543000,9583897,2022-03-12T18:02:00Z,fully_laden,load,10.2,NA,NA
RUNVS,departure,667001466,9221633,2022-03-12T13:53:00Z,fully_laden,load,9.8,NA,NA
RUTUA,departure,355095000,9233868,2022-03-12T11:20:00Z,fully_laden,load,9.5,NA,NA
RUMMK,departure,477347500,9738090,2022-03-12T10:29:00Z,fully_laden,load,10.4,NA,NA
RUVYP,departure,636017001,9150298,2022-03-12T10:13:00Z,fully_laden,load,10.9,NA,NA
RULED,departure,319145900,9574030,2022-03-12T09:48:00Z,fully_laden,load,9.8,NA,NA
RUNVS,departure,355814000,9077305,2022-03-12T09:47:00Z,fully_laden,load,11.4,NA,NA
RUULU,departure,255805620,9681950,2022-03-12T06:02:00Z,fully_laden,load,14.5,NA,NA
RUVNN,departure,374923000,9703100,2022-03-12T03:13:00Z,partially_laden,load,13.8,NA,NA
RUVYP,departure,352065000,9443138,2022-03-12T02:31:00Z,fully_laden,load,8.2,NA,NA
RUVNN,departure,352940000,9250244,2022-03-12T01:02:00Z,fully_laden,load,12.1,NA,NA
RULED,departure,538009292,9404429,2022-03-11T21:41:00Z,fully_laden,load,9.1,NA,NA
RUVYP,departure,353109000,9660047,2022-03-11T21:35:00Z,fully_laden,load,9.8,NA,NA
RUNVS,departure,636017843,9238325,2022-03-11T20:33:00Z,fully_laden,load,10.4,NA,NA
RUBLT,departure,311037100,9409534,2022-03-11T16:48:00Z,fully_laden,none,9.6,NA,NA
RUSTY,departure,311037100,9409534,2022-03-11T15:30:00Z,fully_laden,none,9.6,NA,NA
RUVNN,departure,355555000,9357444,2022-03-11T13:07:00Z,partially_laden,none,5.8,NA,NA
RUVYP,departure,370221000,9609483,2022-03-11T08:06:00Z,fully_laden,load,12.7,NA,NA
RUBLT,departure,538005652,9697155,2022-03-11T07:57:00Z,fully_laden,none,9.3,NA,NA
RUSTY,departure,538005652,9697155,2022-03-11T06:37:00Z,fully_laden,none,9.3,NA,NA
RUVYS,departure,636014709,9453066,2022-03-11T05:10:00Z,fully_laden,load,11.6,NA,NA
RUULU,departure,255806488,9705158,2022-03-11T04:14:00Z,fully_laden,load,11.9,NA,NA
RUNJK,departure,356344000,9443114,2022-03-11T01:49:00Z,fully_laden,load,8.2,NA,NA
RUVNN,departure,441962000,9214159,2022-03-11T00:32:00Z,partially_laden,load,8.8,NA,NA
RUVVO,departure,374908000,9415739,2022-03-10T23:16:00Z,partially_laden,load,10.1,NA,NA
RUMMK,departure,636017725,9624653,2022-03-10T22:53:00Z,fully_laden,load,13.3,NA,NA
RUVYP,departure,636092029,9537903,2022-03-10T21:16:00Z,fully_laden,load,14.9,NA,NA
RUVYP,departure,440080000,9310678,2022-03-10T11:04:00Z,fully_laden,load,11,NA,NA
RUBLT,departure,229611000,9674385,2022-03-10T09:59:00Z,partially_laden,none,8.5,NA,NA
RUVVO,departure,667001401,8653073,2022-03-10T08:10:00Z,fully_laden,none,7,NA,NA
RUVNN,departure,372685000,9191527,2022-03-10T06:49:00Z,fully_laden,load,10,NA,NA
RUVNN,departure,538007539,9567415,2022-03-10T06:09:00Z,fully_laden,load,12.6,NA,NA
RUVVO,departure,356216000,9281138,2022-03-10T04:18:00Z,fully_laden,load,5,NA,NA
RUVYS,departure,566014000,9727041,2022-03-10T02:35:00Z,partially_laden,load,11.6,NA,NA
RUULU,departure,212091000,9436460,2022-03-10T02:15:00Z,fully_laden,load,13.8,NA,NA
RUVYP,departure,373600000,9628879,2022-03-09T22:56:00Z,fully_laden,load,8.5,NA,NA
RULED,departure,636092734,9777723,2022-03-09T20:43:00Z,fully_laden,load,10.9,NA,NA
RUVNN,departure,373234000,9604419,2022-03-09T19:50:00Z,fully_laden,load,13.9,NA,NA
RUNJK,departure,538006902,9742247,2022-03-09T17:28:00Z,partially_laden,load,10.5,NA,NA
RUVYP,departure,370879000,9658680,2022-03-09T15:37:00Z,fully_laden,load,14.6,NA,NA
RUVYP,departure,373750000,9146003,2022-03-09T11:51:00Z,fully_laden,load,10.3,NA,NA
RUTUA,departure,538005146,9267170,2022-03-09T10:36:00Z,fully_laden,load,9.7,NA,NA
RUTUA,departure,248306000,9145229,2022-03-09T09:58:00Z,fully_laden,load,8.4,NA,NA
RUNVS,departure,352001195,9330630,2022-03-09T07:10:00Z,fully_laden,load,12.5,NA,NA
RUMMK,departure,636016678,9717589,2022-03-09T05:53:00Z,fully_laden,load,12.9,NA,NA
RUVNN,departure,374891000,9342891,2022-03-09T03:21:00Z,fully_laden,load,13,NA,NA
RUNJK,departure,564310000,9175638,2022-03-09T02:57:00Z,fully_laden,load,10.9,NA,NA
RUTUA,departure,577498000,9246920,2022-03-09T02:41:00Z,fully_laden,load,8.9,NA,NA
RUNJK,departure,370691000,9214537,2022-03-09T02:15:00Z,fully_laden,load,9.6,NA,NA
RUULU,departure,538009291,9611008,2022-03-08T23:11:00Z,fully_laden,load,12,NA,NA
RUMMK,departure,354643000,9563627,2022-03-08T20:48:00Z,fully_laden,load,13.9,NA,NA
RUNVS,departure,636020779,9470143,2022-03-08T19:37:00Z,fully_laden,load,8.5,NA,NA
RUULU,departure,215945000,9511246,2022-03-08T17:47:00Z,fully_laden,load,14.1,NA,NA
RUPSE,departure,357136000,9173018,2022-03-08T13:15:00Z,fully_laden,load,9,NA,NA
RUNVS,departure,373574000,9085900,2022-03-08T07:52:00Z,fully_laden,load,8.8,NA,NA
RUNJK,departure,229047000,9528184,2022-03-08T05:44:00Z,fully_laden,load,8.8,NA,NA
RUBLT,departure,538005693,9709257,2022-03-08T05:28:00Z,partially_laden,none,8.5,NA,NA
RUVYP,departure,477154800,9553012,2022-03-08T04:37:00Z,fully_laden,load,9.9,NA,NA
RUKAN,departure,229010000,9621895,2022-03-08T03:59:00Z,fully_laden,load,10.1,NA,NA
RUVYP,departure,209438000,9309497,2022-03-08T03:25:00Z,fully_laden,load,12.4,NA,NA
RUNVS,departure,667001709,8202525,2022-03-08T00:35:00Z,fully_laden,load,11,NA,NA
RUMMK,departure,477301100,9747558,2022-03-08T00:28:00Z,fully_laden,none,12.8,NA,NA
RUULU,departure,241300000,9658874,2022-03-08T00:24:00Z,fully_laden,load,14.3,NA,NA
RUULU,departure,215672000,9835795,2022-03-07T23:01:00Z,fully_laden,load,10,NA,NA
RUMMK,departure,477301100,9747558,2022-03-07T21:27:00Z,fully_laden,load,12.8,NA,NA
RUNJK,departure,353356000,9402005,2022-03-07T19:38:00Z,partially_laden,load,8.8,NA,NA
RUNVS,departure,248153000,9312341,2022-03-07T17:09:00Z,fully_laden,load,9.8,NA,NA
